event_id,event_date,event_title,location_description,location_accuracy,landslide_category,landslide_trigger,landslide_size,landslide_setting,fatality_count,injury_count,storm_name,notes,event_import_source,event_import_id,country_name,country_code,admin_division_name,admin_division_population,gazeteer_closest_point,gazeteer_distance,longitude,latitude
746,08/26/2008 12:00:00 AM,north of Santo Domingo,north of Santo Domingo,25km,mudslide,tropical_cyclone,medium,unknown,8,,Hurricane Gustav,,glc,746,Dominican Republic,DO,Distrito Nacional,10457,La Agustina,5.71058,-69.92,18.55
5771,01/13/2014 09:00:00 AM,"Trans-Canada Hwy Jasper, AB ","Trans-Canada Hwy Jasper, AB ",5km,landslide,snowfall_snowmelt,large,natural_slope,0,0,,,glc,5771,Canada,CA,Alberta,3907,Jasper Park Lodge,26.34328,-118.4484,52.882
10037,06/19/2017 07:39:00 PM,Mudslide on Route 9,"1770-1788 Marlboro Rd, Brattleboro, Vermont, 05301",1km,mudslide,downpour,small,above_road,0,0,,,,,,,,,,,-72.6685558,42.87622668
4630,11/24/2012 12:00:00 AM,"Warren Road, Torquay","Warren Road, Torquay",5km,landslide,rain,medium,unknown,,,,,glc,4630,United Kingdom,GB,England,65388,Torquay,0.7699,-3.5251,50.463
3009,01/16/2011 12:00:00 AM,"hill east of Yaquina View School, on John Moore rd, near 1st st., south of rt 20, Newport, OR","hill east of Yaquina View School, on John Moore rd, near 1st st., south of rt 20, Newport, OR",1km,mudslide,downpour,small,unknown,0,,,,glc,3009,United States,US,Oregon,9989,Newport,1.05347,-124.0406,44.6344
2425,09/13/2010 12:00:00 AM,"near Tuichang(?) on Tuichang river, Aizawl-Champhai rd, Mizoram","near Tuichang(?) on Tuichang river, Aizawl-Champhai rd, Mizoram",25km,landslide,downpour,medium,unknown,0,,,,glc,2425,India,IN,Mizoram,2537,Khawhai,6.62394,93.0748,23.3439
1552,03/11/2010 12:00:00 AM,Laudat,Laudat,5km,landslide,rain,medium,unknown,0,,,,glc,1552,Dominica,DM,Saint Paul,702,Pont Cassé,3.98646,-61.3312,15.3356
6970,06/16/2015 12:00:00 AM,Akonggre,Akonggre,1km,rock_fall,downpour,small,above_road,1,0,,,glc,6970,India,IN,Meghalaya,63645,Tura,1.79502,90.2191,25.5084
7356,07/30/2015 12:00:00 AM,Muna-4 VDCs of Myagdi district,Muna-4 VDCs of Myagdi district,50km,landslide,monsoon,medium,unknown,1,0,,,glc,7356,Nepal,NP,Western Region,23296,Bāglung,41.70969,83.2765,28.5266
6362,11/04/2014 12:00:00 AM,Good Shepard Lutheran Church in Attleboro,Good Shepard Lutheran Church in Attleboro,1km,landslide,mining,small,above_road,0,0,,,glc,6362,United States,US,Massachusetts,11547,Valley Falls,3.45417,-71.3563,41.9244
3822,07/21/2011 12:00:00 AM,"north of Pattal Bhumeshwor, situated at Basulinga VDC of Baidati district","north of Pattal Bhumeshwor, situated at Basulinga VDC of Baidati district",unknown,landslide,rain,medium,unknown,0,,,,test,3822,Nepal,NP,Far Western,47571,Pithorāgarh,26.13655,80.469,29.5194
2448,09/18/2010 12:00:00 AM,"Muglin(Mugling)-Naubise part of Prithvi highway,","Muglin(Mugling)-Naubise part of Prithvi highway,",50km,landslide,downpour,medium,unknown,0,,,,glc,2448,Nepal,NP,Central Region,44632,Kirtipur,43.21585,84.8566,27.7948
2550,10/06/2010 12:00:00 AM,Many locations for landslides and flooding,Many locations for landslides and flooding,unknown,complex,tropical_cyclone,medium,unknown,0,,Tropical Storm Otto,,glc,2550,Puerto Rico,PR,Orocovis,944,Orocovis,6.8576,-66.3969,18.1652
9407,04/13/2016 12:00:00 AM,"A628 Barnsley Road, Noblethorpe near Silkstone","A628 Barnsley Road, Noblethorpe near Silkstone",5km,landslide,unknown,small,above_road,0,0,,,glc,9407,United Kingdom,GB,England,1823,Silkstone,0.63459,-1.568,53.543
2762,11/27/2010 11:00:00 PM,"Macarao neighborhood, Caracas","Macarao neighborhood, Caracas",5km,landslide,downpour,medium,unknown,0,,,,glc,2762,Venezuela,VE,Distrito Federal,0,Caricuao,5.6405,-67.0342,10.4267
3259,03/20/2011 11:00:00 PM,"Pacific Coast Hwy.(PCH), Point Mugu, Ventura county, CA","Pacific Coast Hwy.(PCH), Point Mugu, Ventura county, CA",5km,rock_fall,downpour,small,unknown,0,,,,glc,3259,United States,US,California,21723,Port Hueneme,14.16332,-119.0592,34.0884
6936,06/18/2015 12:00:00 AM,at Mauribhir along the Pokhara -Baglung Highway,at Mauribhir along the Pokhara -Baglung Highway,50km,landslide,monsoon,medium,above_road,1,0,,,glc,6936,Nepal,NP,Western Region,200000,Pokhara,16.87199,83.8,28.2974
1482,02/06/2010 02:00:00 AM,"La Canada Flintridge, CA","La Canada Flintridge, CA",5km,mudslide,downpour,medium,unknown,0,,,,glc,1482,United States,US,California,19653,La Crescenta-Montrose,1.28864,-118.2239,34.2389
7637,08/08/2015 12:00:00 AM,Wenzhou city in the province of Zhejiang,Wenzhou city in the province of Zhejiang,50km,mudslide,tropical_cyclone,large,unknown,0,0,Soudelor,,glc,7637,China,CN,Zhejiang,0,Louqiao,2.04056,120.6168,27.9982
4007,10/10/2011 11:00:00 PM,"Gaoyuan, Guiding county, Quiannan, Guizho","Gaoyuan, Guiding county, Quiannan, Guizho",50km,landslide,downpour,medium,unknown,0,,,,glc,4007,China,CN,Guizhou Sheng,91136,Duyun,45.68706,107.2351,26.5919
4834,05/05/2013 12:00:00 AM,Kigali To Musanze,Kigali To Musanze,unknown,landslide,rain,medium,unknown,,,,,test,4834,Rwanda,RW,Kigali,70593,Byumba,27.63311,29.8353,-1.6649
4251,03/09/2012 12:00:00 AM,"near Kauai Marriott, Kauai, Hawaii","near Kauai Marriott, Kauai, Hawaii",5km,landslide,downpour,small,unknown,0,,,,glc,4251,United States,US,Hawaii,6455,Lihue,2.32835,-159.3533,21.9623
2197,08/04/2010 06:15:00 AM,1 mile south of Entiat along Highway 97A,1 mile south of Entiat along Highway 97A,1km,mudslide,rain,medium,burned_area,0,,,,glc,2197,United States,US,Washington,1112,Entiat,1.8086,-120.2304,47.6736
4524,08/29/2012 12:00:00 AM,"A7 between Langholm and Auchenrrivock, England","A7 between Langholm and Auchenrrivock, England",5km,landslide,downpour,medium,unknown,,,,,glc,4524,United Kingdom,GB,Scotland,2213,Langholm,1.82763,-2.989,55.1356
2902,12/26/2010 06:30:00 AM,"Makua Cave near Farrington Highway, HI","Makua Cave near Farrington Highway, HI",1km,mudslide,rain,small,unknown,0,,,,glc,2902,United States,US,Hawaii,1341,Mākaha Valley,5.66832,-158.2279,21.5194
4141,01/13/2012 03:30:00 PM,"Purok 2 in Bgy. Mt. Diwata, Monkayo in Compostela Valley","Purok 2 in Bgy. Mt. Diwata, Monkayo in Compostela Valley",10km,landslide,downpour,medium,urban,0,0,,,glc,4141,Philippines,PH,Davao,51393,Monkayo,0.5148,126.049799,7.817297945
3542,05/27/2011 12:00:00 AM,"Halsema Highway, Mountain Province, CAR","Halsema Highway, Mountain Province, CAR",25km,landslide,tropical_cyclone,small,unknown,0,,Typhoon Chedeng (Songda),,glc,3542,Philippines,PH,Cordillera Administrative Region,10440,Bontoc,1.95885,120.9925,17.079
5367,08/19/2013 12:00:00 AM,Shilan – Beckel Road Particularly K0262 + 000 Section,Shilan – Beckel Road Particularly K0262 + 000 Section,5km,landslide,unknown,medium,unknown,,,,,glc,5367,Philippines,PH,Cordillera Administrative Region,41258,La Trinidad,3.47782,120.6191,16.4474
383,12/05/2007 12:00:00 AM,Bandung to Jakarta Road at Baros,Bandung to Jakarta Road at Baros,unknown,landslide,rain,medium,unknown,78,,,,glc,383,Indonesia,ID,West Java,124946,Padalarang,6.35719,107.4435,-6.7883
9545,10/04/2016 11:00:00 PM,"Sitio Segundo, Barangay Poblacion in Lake Sebu","Sitio Segundo, Barangay Poblacion in Lake Sebu",5km,landslide,rain,medium,unknown,0,0,,,glc,9545,Philippines,PH,Davao,21767,Sebu,2.18669,124.7128,6.2245
1508,02/15/2010 12:00:00 AM,"San Fratello, near Messina in Sicily","San Fratello, near Messina in Sicily",5km,mudslide,downpour,medium,unknown,0,,,,glc,1508,Italy,IT,Sicily,3942,San Fratello,0.12735,14.599,38.018
2677,11/01/2010 12:00:00 AM,Train tracks in Imperia,Train tracks in Imperia,25km,mudslide,downpour,medium,unknown,0,,,,glc,2677,Italy,IT,Liguria,12762,Taggia,1.72756,7.829,43.862
2040,07/06/2010 12:00:00 AM,"highway to Uttarkashi district, Uttarakhand","highway to Uttarkashi district, Uttarakhand",25km,landslide,downpour,medium,unknown,0,,,,glc,2040,India,IN,Uttarakhand,17123,Uttarkāshi,14.91461,78.3297,30.638
2438,09/17/2010 12:00:00 AM,"Nexticapan town(?), Puebla state","Nexticapan town(?), Puebla state",50km,landslide,tropical_cyclone,medium,unknown,2,,Hurricane Karl,,glc,2438,Mexico,MX,Veracruz-Llave,1324,El Hatito,8.28739,-96.3149,19.2818
9057,06/16/2016 11:00:00 PM,"Bishkek-Osh road highway between the 430th and 435th kilometers, near Tash-Kumyr town, Kyrgyzstan","Bishkek-Osh road highway between the 430th and 435th kilometers, near Tash-Kumyr town, Kyrgyzstan",5km,mudslide,downpour,medium,above_road,0,0,,,glc,9057,Kyrgyzstan,KG,Jalal-Abad,23594,Tash-Kumyr,18.1298,72.3179,41.4906
6741,02/04/2015 12:00:00 AM,the house of Severus,the house of Severus,5km,rock_fall,downpour,small,retaining_wall,0,0,,,glc,6741,Italy,IT,Campania,23902,Pompei,1.39925,14.482,40.7511
8267,12/20/2014 10:27:00 AM,"US 101, milepost 46","US 101, milepost 46",exact,landslide,unknown,unknown,above_road,0,0,,,glc,8267,United States,US,Oregon,1312,Rockaway Beach,11.24676,-123.8857,45.7063
2239,08/13/2010 12:00:00 AM,"Kapchorwa-Bukwo rd, Mt Elgon","Kapchorwa-Bukwo rd, Mt Elgon",25km,complex,downpour,medium,unknown,0,,,,glc,2239,Uganda,UG,Eastern Region,0,Binyin,10.48232,34.5789,1.3337
5312,08/11/2013 11:00:00 PM,Kangtsung Village,Kangtsung Village,10km,landslide,downpour,very_large,unknown,0,,,,glc,5312,India,IN,Assam,8494,Amguri,20.23756,94.693,26.7103
4363,05/17/2012 12:00:00 AM,"Butalimuli village, Mahango,Kasese District ","Butalimuli village, Mahango,Kasese District ",5km,landslide,downpour,medium,unknown,4,,,,glc,4363,Uganda,UG,Western Region,7914,Kilembe,4.74405,29.9831,0.1678
6646,05/15/2014 12:00:00 AM,Željezno Polje,Željezno Polje,5km,landslide,continuous_rain,medium,deforested_slope,0,0,,,glc,6646,Bosnia and Herzegovina,BA,Federation of Bosnia and Herzegovina,5783,Željezno Polje,0.92928,17.9303,44.3954
841,10/12/2008 12:00:00 AM,cap estate to Moule-a-Chique,cap estate to Moule-a-Chique,25km,landslide,downpour,medium,unknown,,,,,glc,841,Saint Lucia,LC,Vieux-Fort,4574,Vieux Fort,2.61752,-60.946,13.74
9316,05/23/2016 12:00:00 AM,"Osh City, Krygzstan","Osh City, Krygzstan",5km,mudslide,downpour,medium,unknown,0,0,,,glc,9316,Kyrgyzstan,KG,Osh,200000,Osh,0.69994,72.7907,40.5304
9164,07/24/2016 09:00:00 AM,"Narad Mani Thulung Highway at Bhaisipankha, Bhojpur, Nepal","Narad Mani Thulung Highway at Bhaisipankha, Bhojpur, Nepal",1km,landslide,downpour,large,above_road,0,0,,,glc,9164,Nepal,NP,Eastern Region,3250,Bhojpur,4.5262,87.0809,27.1979
8970,11/23/2015 12:00:00 AM,El Vigía,El Vigía,10km,rock_fall,earthquake,small,above_road,1,1,,,glc,8970,Venezuela,VE,Mérida,59092,El Vigía,0.81202,-71.6598,8.6113
2711,11/11/2010 12:00:00 AM,"Bantwal Cross (BC) road flyover, NH48, between Mangalore and Beltangady(Belthangady) and Puttur, Bantwal, Karnataka","Bantwal Cross (BC) road flyover, NH48, between Mangalore and Beltangady(Belthangady) and Puttur, Bantwal, Karnataka",5km,landslide,downpour,medium,unknown,0,,,,glc,2711,India,IN,Karnataka,37619,Bantvāl,1.47862,75.0327,12.8806
1861,05/15/2010 11:00:00 PM,"Makyese village(?), Bubyangu Sub-County(?), Mbale District","Makyese village(?), Bubyangu Sub-County(?), Mbale District",25km,landslide,downpour,medium,unknown,3,,,,glc,1861,Uganda,UG,Eastern Region,0,Bududa,5.74345,34.294,0.9751
9033,12/09/2015 12:00:00 AM,Rimrock Lake,Rimrock Lake,10km,rock_fall,flooding,medium,above_road,0,0,,,glc,9033,United States,US,Washington,1191,Tieton,33.69994,-121.1875,46.6437
6247,10/15/2014 12:00:00 AM,Kashmaari village in Solan district,Kashmaari village in Solan district,25km,landslide,mining,medium,above_road,2,3,,,glc,6247,India,IN,Himachal Pradesh,2467,Jutogh,9.41594,77.0991,31.0164
1228,10/06/2009 12:00:00 AM,"Siddhesory VDCs and Bindavasini VDCs villages, Accham district","Siddhesory VDCs and Bindavasini VDCs villages, Accham district",10km,landslide,downpour,medium,unknown,3,,,,glc,1228,Nepal,NP,Far Western,23416,Dipayal,23.64711,81.1833,29.2611
3081,02/01/2011 12:00:00 AM,"Udupusellawa(Uda Pussellawa)- Welimada rd(A5), detour to Badulla should take Nuwara  Eliya –Horton Plains road through Ambewela and Boragas(?)","Udupusellawa(Uda Pussellawa)- Welimada rd(A5), detour to Badulla should take Nuwara  Eliya –Horton Plains road through Ambewela and Boragas(?)",5km,landslide,downpour,medium,unknown,0,,,,glc,3081,Sri Lanka,LK,Uva,47587,Badulla,5.03567,81.0243,6.9565
1929,05/31/2010 11:00:00 PM,"North Sikkiim Highway, periphery of Gangtok, Sikkim East district","North Sikkiim Highway, periphery of Gangtok, Sikkim East district",5km,landslide,downpour,medium,unknown,0,,,,glc,1929,India,IN,Sikkim,30700,Gangtok,4.38314,88.6428,27.3543
6829,03/04/2015 12:00:00 AM,Tarapoto,Tarapoto,25km,mudslide,rain,medium,unknown,0,0,,,glc,6829,Peru,PE,San Martín,0,Tarapoto,2.89809,-76.3867,-6.4859
4675,12/22/2012 12:00:00 AM,"Burlington Chine, Swanage,","Burlington Chine, Swanage,",5km,landslide,rain,medium,unknown,,,,,glc,4675,United Kingdom,GB,Wales,170883,Swansea,0.22621,-3.9437,51.6228
4654,12/04/2012 12:00:00 AM,"Northwest Bridge Avenue, St. Johns Bridge to U.S. 30","Northwest Bridge Avenue, St. Johns Bridge to U.S. 30",5km,mudslide,rain,medium,unknown,,,,,glc,4654,United States,US,Oregon,583776,Portland,1.92777,-122.6836,45.54
886,11/12/2008 12:00:00 AM,"Luu Hoa Thanh hamlet, Dam Doi District, Ca Mau Province ","Luu Hoa Thanh hamlet, Dam Doi District, Ca Mau Province ",25km,landslide,rain,medium,unknown,,,,,glc,886,Vietnam,VN,Bạc Li u,0,Thị Trấn Gành Hào,28.92635,105.2523,8.8313
2568,10/08/2010 12:00:00 AM,"Nungba, Tamenglong, Manipur","Nungba, Tamenglong, Manipur",25km,landslide,downpour,medium,unknown,0,,,,glc,2568,India,IN,Assam,12871,Lakhipur,40.71672,93.4108,24.7679
3171,03/03/2011 11:00:00 PM,"Srawan village(?), Batote-Doda-Kishtwar road, Kishtwar district","Srawan village(?), Batote-Doda-Kishtwar road, Kishtwar district",25km,landslide,downpour,medium,unknown,1,,,,glc,3171,India,IN,Kashmir,20553,Kishtwār,13.33019,75.6695,33.2257
8486,03/06/2013 12:42:00 PM,"US 101, milepost 62","US 101, milepost 62",exact,landslide,unknown,unknown,above_road,0,0,,,glc,8486,United States,US,Oregon,1286,Bay City,2.72569,-123.8654,45.5047
5518,09/12/2013 12:00:00 AM,"Grimes Creek Road At Clear Creek, Boise National Forest, Idaho","Grimes Creek Road At Clear Creek, Boise National Forest, Idaho",1km,mudslide,downpour,medium,unknown,0,,,,glc,5518,United States,US,Idaho,485,Idaho City,13.92607,-115.975,43.7553
5450,09/04/2013 09:00:00 AM,"Matsuyama Expressway, Ehime On Shikoku Island","Matsuyama Expressway, Ehime On Shikoku Island",unknown,mudslide,tropical_cyclone,medium,unknown,0,,Toraji,,glc,5450,Japan,JP,Ehime,30760,Iyo,3.01689,132.7339,33.7529
2647,10/21/2010 11:00:00 PM,"Suhua highway(9), between Suao(Su-ao) township and Dongao township, Ilan(Yilan) county","Suhua highway(9), between Suao(Su-ao) township and Dongao township, Ilan(Yilan) county",5km,complex,tropical_cyclone,medium,unknown,0,,Typhoon Megi,,glc,2647,Taiwan,TW,Taiwan,94188,Yilan,25.15153,121.8496,24.5478
7629,04/12/2016 11:00:00 AM,Highway 6 in Clear Creek Canyon,Highway 6 in Clear Creek Canyon,25km,rock_fall,unknown,medium,above_road,0,0,,,glc,7629,United States,US,Colorado,3609,Genesee,7.40102,-105.3073,39.7469
9493,09/01/2016 12:00:00 AM,US 60 along milepost 289 to 299,US 60 along milepost 289 to 299,5km,unknown,downpour,medium,above_road,0,0,,,glc,9493,United States,US,Arizona,1713,Cibecue,27.80703,-110.5052,33.7946
9225,01/15/2016 03:00:00 PM,CA 1,CA 1,unknown,rock_fall,rain,medium,above_road,0,0,,,glc,9225,United States,US,California,6481,Castroville,3.13435,-121.7749,36.741
4298,03/30/2012 12:00:00 AM,"East River Rd, Bonner County, ID","East River Rd, Bonner County, ID",25km,mudslide,downpour,medium,unknown,,,,,glc,4298,United States,US,Idaho,1751,Priest River,16.80154,-116.8642,48.3288
837,10/12/2008 12:00:00 AM,Córdoba department,Córdoba department,unknown,landslide,downpour,medium,unknown,,,,,glc,837,Colombia,CO,Córdoba,5385,Moñitos,23.49217,-75.899,8.4
885,11/12/2008 12:00:00 AM,"Highway 6 between Tillamook, OR","Highway 6 between Tillamook, OR",10km,mudslide,downpour,medium,unknown,,,,,glc,885,United States,US,Oregon,4935,Tillamook,7.60093,-123.748,45.4668
5066,07/09/2013 12:00:00 AM,"Bridge In Jiangyou, Sichuan","Bridge In Jiangyou, Sichuan",50km,landslide,downpour,medium,unknown,0,,,,glc,5066,China,CN,Sichuan,127225,Jiangyou,11.5227,104.6807,31.6674
6277,06/15/2014 12:00:00 AM,Pha-Ye-Ngwe-Saung Village in Taung Gyi Township,Pha-Ye-Ngwe-Saung Village in Taung Gyi Township,10km,landslide,downpour,medium,unknown,0,0,,,glc,6277,Myanmar [Burma],MM,Shan,160115,Taunggyi,1.13711,97.0484,20.7916
2863,12/19/2010 06:40:00 AM,"I-80, just east of Colfax, Placer county, CA","I-80, just east of Colfax, Placer county, CA",10km,mudslide,downpour,medium,unknown,0,,,,glc,2863,United States,US,California,1963,Colfax,10.54014,-120.8632,39.1647
3864,07/30/2011 12:00:00 AM,Bikol,Bikol,unknown,landslide,tropical_cyclone,medium,unknown,0,,Juaning,,glc,3864,Philippines,PH,Bicol,2835,Salvacion,2.84748,123.6273,13.0902
3903,08/09/2011 12:00:00 AM,Asinan village,Asinan village,5km,landslide,rain,medium,unknown,0,,,,glc,3903,Philippines,PH,Ilocos,2834,Polong,0.77823,120.2016,15.9841
3366,04/15/2011 11:00:00 PM,"Road to historic Requa Inn, Requa Road, Klamath, CA","Road to historic Requa Inn, Requa Road, Klamath, CA",1km,landslide,downpour,small,above_road,0,,,,glc,3366,United States,US,California,2436,Bertsch-Oceanview,23.80944,-124.0613,41.5487
1394,01/11/2010 12:00:00 AM,"Highway 101 near Lilliwaup in Mason County, WA","Highway 101 near Lilliwaup in Mason County, WA",10km,mudslide,downpour,small,unknown,,,,,glc,1394,United States,US,Washington,3931,Belfair,20.3431,-123.0957,47.4697
2277,08/19/2010 03:00:00 PM,"I-70 near Glenwood Springs, CO","I-70 near Glenwood Springs, CO",25km,mudslide,downpour,medium,unknown,0,,,,glc,2277,United States,US,Colorado,9614,Glenwood Springs,3.60875,-107.3401,39.5808
836,10/11/2008 12:00:00 AM,"Nam Tra My District, Quang Nam","Nam Tra My District, Quang Nam",25km,landslide,downpour,medium,unknown,1,,,,glc,836,Vietnam,VN,Quảng Nam,0,Trà My,1.14911,108.2167,15.33
3375,04/17/2011 12:00:00 AM,"Shanna(?), Jammu province","Shanna(?), Jammu province",unknown,landslide,downpour,medium,unknown,1,,,,glc,3375,India,IN,Kashmir,20553,Kishtwār,12.76917,75.8886,33.2599
9497,09/11/2016 12:00:00 AM,"Mount Silverthorne, Summit County","Mount Silverthorne, Summit County",5km,rock_fall,unknown,medium,natural_slope,0,0,,,glc,9497,United States,US,Colorado,3887,Silverthorne,10.20647,-106.1902,39.6527
4719,01/16/2013 12:00:00 AM,"Newfound Gap Road, Monmouth Beach, Nj","Newfound Gap Road, Monmouth Beach, Nj",5km,landslide,downpour,medium,unknown,,,,,glc,4719,United States,US,New Jersey,3279,Monmouth Beach,0.09035,-73.9816,40.3312
5426,08/31/2013 12:00:00 AM,Chiayi,Chiayi,unknown,rock_fall,tropical_cyclone,medium,unknown,0,,Toraji,,glc,5426,Taiwan,TW,Taiwan,0,Jiayi Shi,9.63166,120.5431,23.4758
2600,10/16/2010 08:00:00 PM,"National highway in barangay Legaspi, Alegria","National highway in barangay Legaspi, Alegria",5km,landslide,tropical_cyclone,medium,unknown,0,,Supertyphoon Juan (Megi),,glc,2600,Philippines,PH,Central Visayas,2932,Santa Filomena,0.35916,123.3459,9.7548
4889,05/31/2013 09:00:00 AM,"Khadipakha, Maharajgunj, Kathmandu","Khadipakha, Maharajgunj, Kathmandu",1km,mudslide,rain,medium,unknown,1,2,,,glc,4889,Nepal,NP,Central Region,1442271,Kathmandu,3.98972,85.3305,27.7366
3711,07/03/2011 12:00:00 AM,Rural roads in Palpa,Rural roads in Palpa,10km,landslide,downpour,medium,unknown,0,,,,glc,3711,Nepal,NP,Western Region,23693,Tānsen,9.8199,83.4644,27.8173
295,10/05/2007 12:00:00 AM,"Nghe An's Que Phong, Son La","Nghe An's Que Phong, Son La",25km,landslide,tropical_cyclone,large,unknown,,,Typhoon Lekima,,glc,295,Vietnam,VN,Sơn La,19054,Sơn La,2.18698,103.9,21.3167
1183,09/21/2009 12:00:00 AM,"westbound Highway 78 at Hugh Howell Road, DeKalb County, Georgia","westbound Highway 78 at Hugh Howell Road, DeKalb County, Georgia",5km,mudslide,downpour,small,unknown,,,,,glc,1183,United States,US,Georgia,5802,Stone Mountain,2.07317,-84.1569,33.8232
5992,04/12/2014 07:00:00 PM,"Warrensburg, New York","Warrensburg, New York",5km,mudslide,rain,small,above_road,0,0,,,glc,5992,United States,US,New York,3103,Warrensburg,2.17558,-73.7946,43.4825
3877,08/03/2011 12:00:00 AM,"State Highway 35, Douglas County, WI","State Highway 35, Douglas County, WI",25km,landslide,rain,medium,unknown,0,,,,glc,3877,United States,US,Wisconsin,27244,Superior,30.51351,-92.162,46.4492
5037,07/05/2013 12:00:00 AM,"Shimian, Ya'An, Sichuan","Shimian, Ya'An, Sichuan",unknown,landslide,downpour,large,unknown,,,,,glc,5037,China,CN,Sichuan,0,Xinmian,0.49677,102.3679,29.2425
8099,12/08/2015 08:52:00 PM,"OR 47, milepost 50","OR 47, milepost 50",exact,landslide,unknown,unknown,above_road,0,0,,,glc,8099,United States,US,Oregon,2151,Vernonia,13.11555,-123.1947,45.9767
6456,12/09/2014 05:15:00 PM,Ipswich Road at Route 1 in Topsfield,Ipswich Road at Route 1 in Topsfield,1km,mudslide,rain,small,unknown,0,0,,,glc,6456,United States,US,Massachusetts,2717,Topsfield,1.82352,-70.9368,42.6469
9180,06/07/2016 11:00:00 PM,"Thaladanda, Barhabise, Sindhupalchok, Nepal","Thaladanda, Barhabise, Sindhupalchok, Nepal",5km,landslide,rain,medium,natural_slope,0,5,,,glc,9180,Nepal,NP,Central Region,1600,Kothari,17.97316,85.9149,27.8027
4452,07/07/2012 12:00:00 AM,"Ladakh, Leh","Ladakh, Leh",10km,landslide,downpour,medium,unknown,,,,,glc,4452,India,IN,Kashmir,37475,Leh,41.86174,77.9988,34.0123
2710,11/09/2010 12:00:00 AM,"highway 1A, Phong Thai village(?), An Linh commune(?), Tuy An district, Phu Yen province","highway 1A, Phong Thai village(?), An Linh commune(?), Tuy An district, Phu Yen province",50km,landslide,downpour,large,unknown,0,,,,glc,2710,Vietnam,VN,Phú Y n,94066,Sông Cầu,15.36764,109.2154,13.3111
2775,11/30/2010 12:00:00 AM,"route 5, between the Little Falls line and Gun Club rd, Herkimer county, NY","route 5, between the Little Falls line and Gun Club rd, Herkimer county, NY",1km,mudslide,downpour,medium,unknown,0,,,,glc,2775,United States,US,New York,4946,Little Falls,2.73513,-74.8851,43.0274
31,03/01/2007 12:00:00 AM,"Jakarta, East Nusantara Province","Jakarta, East Nusantara Province",50km,landslide,rain,medium,unknown,12,,,,glc,31,East Timor,TL,Aileu,17356,Aileu,12.08092,125.6723,-8.6993
6947,06/21/2015 12:00:00 AM,Satpuli-Kanskhet Road in Pauri Garhwal district,Satpuli-Kanskhet Road in Pauri Garhwal district,25km,landslide,rain,small,above_road,0,0,,,glc,6947,India,IN,Uttarakhand,2130,Devaprayāg,13.32984,78.6278,30.0261
1590,03/25/2010 12:00:00 AM,"One mile north of Mukilteo, north of Seattle","One mile north of Mukilteo, north of Seattle",5km,landslide,downpour,small,unknown,0,,,,glc,1590,United States,US,Washington,20254,Mukilteo,2.77757,-122.2721,47.9567
3407,04/25/2011 11:00:00 PM,several neighborhoods in Rio de Janeiro,several neighborhoods in Rio de Janeiro,50km,landslide,downpour,medium,unknown,0,,,,glc,3407,Brazil,BR,Rio de Janeiro,454849,São João de Meriti,8.73549,-43.3548,-22.8811
3587,06/10/2011 12:00:00 AM,"Events not including Guandao(ID 775) in Xianning, Hubei ","Events not including Guandao(ID 775) in Xianning, Hubei ",50km,landslide,tropical_cyclone,medium,unknown,6,,Tropical Storm Dodong (Sarika),,glc,3587,China,CN,Hubei,0,Gangkou,5.33031,114.1492,29.4265
2545,10/04/2010 02:00:00 PM,"near Chantry Flats, Angeles National Forest, CA","near Chantry Flats, Angeles National Forest, CA",10km,mudslide,rain,small,unknown,0,,,,glc,2545,United States,US,California,10917,Sierra Madre,7.4883,-118.0306,34.2266
1903,05/26/2010 12:00:00 AM,Stickelberg,Stickelberg,5km,mudslide,downpour,medium,unknown,1,,,,glc,1903,Austria,AT,Lower Austria,0,Lichtenegg,3.29777,16.2389,47.6137
9205,07/26/2016 03:50:00 AM,"West Carson Street  between the Fort Pitt Bridge and Station Square, Pittsburgh, Pennsylvania, USA","West Carson Street  between the Fort Pitt Bridge and Station Square, Pittsburgh, Pennsylvania, USA",1km,rock_fall,unknown,large,above_road,0,0,,,glc,9205,United States,US,Pennsylvania,305704,Pittsburgh,1.31091,-80.0085,40.4338
6414,09/02/2014 06:00:00 PM,Gayatri Nagar,Gayatri Nagar,10km,landslide,continuous_rain,small,unknown,1,7,,,glc,6414,India,IN,Maharashtra,707035,Bhiwandi,3.61847,73.0618,19.2677
1130,09/01/2009 03:00:00 PM,Chinona area in Almora district,Chinona area in Almora district,5km,landslide,downpour,medium,unknown,3,,,,glc,1130,India,IN,Uttarakhand,27009,Kotdwāra,6.28807,78.5658,29.7036
284,09/28/2007 12:00:00 AM,a village in the Sierra Madre Mountains of Puebla State,a village in the Sierra Madre Mountains of Puebla State,unknown,mudslide,tropical_cyclone,medium,unknown,1,,Hurricane Lorenzo,,glc,284,Mexico,MX,Puebla,3761,Xaltepuxtla,7.93258,-97.9,20.2
3919,08/14/2011 12:00:00 AM, Pokharibhanjyang VDC-1 in Tanahun district , Pokharibhanjyang VDC-1 in Tanahun district ,5km,landslide,downpour,medium,unknown,0,,,,glc,3919,Nepal,NP,Western Region,0,Lamjung,30.91725,84.2231,27.9604
7833,03/28/2016 09:00:00 AM,South of Mukiteo,South of Mukiteo,10km,landslide,downpour,small,above_road,0,0,,,glc,7833,United States,US,Washington,20254,Mukilteo,4.03031,-122.3209,47.91
